,Position,Athlete,Nacionalidade,Regata,Pontuação Regata,Total,Net,Classe Vela,Nome Competição
5474,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,9F,33,523,398,IQFOIL MASC.,European Championship 2023
5475,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,10F,36,523,398,IQFOIL MASC.,European Championship 2023
5476,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,11F,-37,523,398,IQFOIL MASC.,European Championship 2023
5477,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,12F,22,523,398,IQFOIL MASC.,European Championship 2023
5478,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,13F,25,523,398,IQFOIL MASC.,European Championship 2023
5479,90,"CHRISTOFIDES, IAKOVOS / LARNACA",CYP,14F,29,523,398,IQFOIL MASC.,European Championship 2023
5485,91,"SANTA, BENCE / MAGYAR SZORF",HUN,1Q,-48,531,401,IQFOIL MASC.,European Championship 2023
5486,91,"SANTA, BENCE / MAGYAR SZORF",HUN,2Q,38,531,401,IQFOIL MASC.,European Championship 2023
5487,91,"SANTA, BENCE / MAGYAR SZORF",HUN,3Q,40,531,401,IQFOIL MASC.,European Championship 2023
5488,91,"SANTA, BENCE / MAGYAR SZORF",HUN,4Q,38,531,401,IQFOIL MASC.,European Championship 2023
5489,91,"SANTA, BENCE / MAGYAR SZORF",HUN,5Q,41,531,401,IQFOIL MASC.,European Championship 2023
5490,91,"SANTA, BENCE / MAGYAR SZORF",HUN,6Q,43,531,401,IQFOIL MASC.,European Championship 2023
5491,91,"SANTA, BENCE / MAGYAR SZORF",HUN,7Q,41,531,401,IQFOIL MASC.,European Championship 2023
5492,91,"SANTA, BENCE / MAGYAR SZORF",HUN,8Q,-45,531,401,IQFOIL MASC.,European Championship 2023
5493,91,"SANTA, BENCE / MAGYAR SZORF",HUN,9F,-37,531,401,IQFOIL MASC.,European Championship 2023
5494,91,"SANTA, BENCE / MAGYAR SZORF",HUN,10F,33,531,401,IQFOIL MASC.,European Championship 2023
5495,91,"SANTA, BENCE / MAGYAR SZORF",HUN,11F,36,531,401,IQFOIL MASC.,European Championship 2023
5496,91,"SANTA, BENCE / MAGYAR SZORF",HUN,12F,33,531,401,IQFOIL MASC.,European Championship 2023
5497,91,"SANTA, BENCE / MAGYAR SZORF",HUN,13F,27,531,401,IQFOIL MASC.,European Championship 2023
5498,91,"SANTA, BENCE / MAGYAR SZORF",HUN,14F,31,531,401,IQFOIL MASC.,European Championship 2023
5504,92,"POGGEMANN, LARS / LARS",GER,1Q,DNC (58),568,410,IQFOIL MASC.,European Championship 2023
5505,92,"POGGEMANN, LARS / LARS",GER,2Q,DNC (58),568,410,IQFOIL MASC.,European Championship 2023
5506,92,"POGGEMANN, LARS / LARS",GER,3Q,43,568,410,IQFOIL MASC.,European Championship 2023
5507,92,"POGGEMANN, LARS / LARS",GER,4Q,35,568,410,IQFOIL MASC.,European Championship 2023
5508,92,"POGGEMANN, LARS / LARS",GER,5Q,46,568,410,IQFOIL MASC.,European Championship 2023
5509,92,"POGGEMANN, LARS / LARS",GER,6Q,47,568,410,IQFOIL MASC.,European Championship 2023
5510,92,"POGGEMANN, LARS / LARS",GER,7Q,46,568,410,IQFOIL MASC.,European Championship 2023
5511,92,"POGGEMANN, LARS / LARS",GER,8Q,42,568,410,IQFOIL MASC.,European Championship 2023
5512,92,"POGGEMANN, LARS / LARS",GER,9F,-42,568,410,IQFOIL MASC.,European Championship 2023
5513,92,"POGGEMANN, LARS / LARS",GER,10F,29,568,410,IQFOIL MASC.,European Championship 2023
5514,92,"POGGEMANN, LARS / LARS",GER,11F,33,568,410,IQFOIL MASC.,European Championship 2023
5515,92,"POGGEMANN, LARS / LARS",GER,12F,32,568,410,IQFOIL MASC.,European Championship 2023
5516,92,"POGGEMANN, LARS / LARS",GER,13F,34,568,410,IQFOIL MASC.,European Championship 2023
5517,92,"POGGEMANN, LARS / LARS",GER,14F,23,568,410,IQFOIL MASC.,European Championship 2023
5523,93,"UGNIEWSKI, DANIEL / UR RACING",POL,1Q,46,589,415,IQFOIL MASC.,European Championship 2023
5524,93,"UGNIEWSKI, DANIEL / UR RACING",POL,2Q,48,589,415,IQFOIL MASC.,European Championship 2023
5525,93,"UGNIEWSKI, DANIEL / UR RACING",POL,3Q,44,589,415,IQFOIL MASC.,European Championship 2023
5526,93,"UGNIEWSKI, DANIEL / UR RACING",POL,4Q,42,589,415,IQFOIL MASC.,European Championship 2023
5527,93,"UGNIEWSKI, DANIEL / UR RACING",POL,5Q,48,589,415,IQFOIL MASC.,European Championship 2023
5528,93,"UGNIEWSKI, DANIEL / UR RACING",POL,6Q,50,589,415,IQFOIL MASC.,European Championship 2023
5529,93,"UGNIEWSKI, DANIEL / UR RACING",POL,7Q,DNC (58),589,415,IQFOIL MASC.,European Championship 2023
5530,93,"UGNIEWSKI, DANIEL / UR RACING",POL,8Q,DNC (58),589,415,IQFOIL MASC.,European Championship 2023
5531,93,"UGNIEWSKI, DANIEL / UR RACING",POL,9F,21,589,415,IQFOIL MASC.,European Championship 2023
5532,93,"UGNIEWSKI, DANIEL / UR RACING",POL,10F,35,589,415,IQFOIL MASC.,European Championship 2023
5533,93,"UGNIEWSKI, DANIEL / UR RACING",POL,11F,26,589,415,IQFOIL MASC.,European Championship 2023
5534,93,"UGNIEWSKI, DANIEL / UR RACING",POL,12F,BFD (58),589,415,IQFOIL MASC.,European Championship 2023
5535,93,"UGNIEWSKI, DANIEL / UR RACING",POL,13F,11,589,415,IQFOIL MASC.,European Championship 2023
5536,93,"UGNIEWSKI, DANIEL / UR RACING",POL,14F,44,589,415,IQFOIL MASC.,European Championship 2023
5542,94,"MENDELENKO, OLEKSANDR",UKR,1Q,41,580,425,IQFOIL MASC.,European Championship 2023
5543,94,"MENDELENKO, OLEKSANDR",UKR,2Q,46,580,425,IQFOIL MASC.,European Championship 2023
5544,94,"MENDELENKO, OLEKSANDR",UKR,3Q,47,580,425,IQFOIL MASC.,European Championship 2023
5545,94,"MENDELENKO, OLEKSANDR",UKR,4Q,41,580,425,IQFOIL MASC.,European Championship 2023
5546,94,"MENDELENKO, OLEKSANDR",UKR,5Q,43,580,425,IQFOIL MASC.,European Championship 2023
5547,94,"MENDELENKO, OLEKSANDR",UKR,6Q,-48,580,425,IQFOIL MASC.,European Championship 2023
5548,94,"MENDELENKO, OLEKSANDR",UKR,7Q,-49,580,425,IQFOIL MASC.,European Championship 2023
5549,94,"MENDELENKO, OLEKSANDR",UKR,8Q,40,580,425,IQFOIL MASC.,European Championship 2023
5550,94,"MENDELENKO, OLEKSANDR",UKR,9F,16,580,425,IQFOIL MASC.,European Championship 2023
5551,94,"MENDELENKO, OLEKSANDR",UKR,10F,28,580,425,IQFOIL MASC.,European Championship 2023
5552,94,"MENDELENKO, OLEKSANDR",UKR,11F,28,580,425,IQFOIL MASC.,European Championship 2023
5553,94,"MENDELENKO, OLEKSANDR",UKR,12F,BFD (58),580,425,IQFOIL MASC.,European Championship 2023
5554,94,"MENDELENKO, OLEKSANDR",UKR,13F,BFD 58,580,425,IQFOIL MASC.,European Championship 2023
5555,94,"MENDELENKO, OLEKSANDR",UKR,14F,37,580,425,IQFOIL MASC.,European Championship 2023
5561,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,1Q,46,579,431,IQFOIL MASC.,European Championship 2023
5562,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,2Q,39,579,431,IQFOIL MASC.,European Championship 2023
5563,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,3Q,-50,579,431,IQFOIL MASC.,European Championship 2023
5564,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,4Q,DNC (58),579,431,IQFOIL MASC.,European Championship 2023
5565,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,5Q,45,579,431,IQFOIL MASC.,European Championship 2023
5566,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,6Q,45,579,431,IQFOIL MASC.,European Championship 2023
5567,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,7Q,45,579,431,IQFOIL MASC.,European Championship 2023
5568,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,8Q,39,579,431,IQFOIL MASC.,European Championship 2023
5569,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,9F,-40,579,431,IQFOIL MASC.,European Championship 2023
5570,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,10F,37,579,431,IQFOIL MASC.,European Championship 2023
5571,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,11F,34,579,431,IQFOIL MASC.,European Championship 2023
5572,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,12F,39,579,431,IQFOIL MASC.,European Championship 2023
5573,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,13F,40,579,431,IQFOIL MASC.,European Championship 2023
5574,95,"YELLAND, CLAY / WEYMOUTH WARRIORS",GBR,14F,22,579,431,IQFOIL MASC.,European Championship 2023
5580,96,"MARQUARDT, JACK / DIVERSITY",AUS,1Q,45,581,432,IQFOIL MASC.,European Championship 2023
5581,96,"MARQUARDT, JACK / DIVERSITY",AUS,2Q,42,581,432,IQFOIL MASC.,European Championship 2023
5582,96,"MARQUARDT, JACK / DIVERSITY",AUS,3Q,44,581,432,IQFOIL MASC.,European Championship 2023
5583,96,"MARQUARDT, JACK / DIVERSITY",AUS,4Q,-50,581,432,IQFOIL MASC.,European Championship 2023
5584,96,"MARQUARDT, JACK / DIVERSITY",AUS,5Q,50,581,432,IQFOIL MASC.,European Championship 2023
5585,96,"MARQUARDT, JACK / DIVERSITY",AUS,6Q,DNF (58),581,432,IQFOIL MASC.,European Championship 2023
5586,96,"MARQUARDT, JACK / DIVERSITY",AUS,7Q,47,581,432,IQFOIL MASC.,European Championship 2023
5587,96,"MARQUARDT, JACK / DIVERSITY",AUS,8Q,46,581,432,IQFOIL MASC.,European Championship 2023
5588,96,"MARQUARDT, JACK / DIVERSITY",AUS,9F,29,581,432,IQFOIL MASC.,European Championship 2023
5589,96,"MARQUARDT, JACK / DIVERSITY",AUS,10F,38,581,432,IQFOIL MASC.,European Championship 2023
5590,96,"MARQUARDT, JACK / DIVERSITY",AUS,11F,-41,581,432,IQFOIL MASC.,European Championship 2023
5591,96,"MARQUARDT, JACK / DIVERSITY",AUS,12F,29,581,432,IQFOIL MASC.,European Championship 2023
5592,96,"MARQUARDT, JACK / DIVERSITY",AUS,13F,22,581,432,IQFOIL MASC.,European Championship 2023
5593,96,"MARQUARDT, JACK / DIVERSITY",AUS,14F,40,581,432,IQFOIL MASC.,European Championship 2023
5599,97,"KOSSOVICS, MATE",HUN,1Q,47,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5600,97,"KOSSOVICS, MATE",HUN,2Q,44,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5601,97,"KOSSOVICS, MATE",HUN,3Q,-48,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5602,97,"KOSSOVICS, MATE",HUN,4Q,RDG 46.40,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5603,97,"KOSSOVICS, MATE",HUN,5Q,-49,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5604,97,"KOSSOVICS, MATE",HUN,6Q,44,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5605,97,"KOSSOVICS, MATE",HUN,7Q,38,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5606,97,"KOSSOVICS, MATE",HUN,8Q,47,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5607,97,"KOSSOVICS, MATE",HUN,9F,36,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5608,97,"KOSSOVICS, MATE",HUN,10F,-39,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5609,97,"KOSSOVICS, MATE",HUN,11F,31,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5610,97,"KOSSOVICS, MATE",HUN,12F,35,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5611,97,"KOSSOVICS, MATE",HUN,13F,38,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5612,97,"KOSSOVICS, MATE",HUN,14F,27,"569,4","433,4",IQFOIL MASC.,European Championship 2023
5618,98,"TUNCER, ALI BERK / GALATASARAY",TUR,1Q,-53,602,439,IQFOIL MASC.,European Championship 2023
5619,98,"TUNCER, ALI BERK / GALATASARAY",TUR,2Q,43,602,439,IQFOIL MASC.,European Championship 2023
5620,98,"TUNCER, ALI BERK / GALATASARAY",TUR,3Q,49,602,439,IQFOIL MASC.,European Championship 2023
5621,98,"TUNCER, ALI BERK / GALATASARAY",TUR,4Q,49,602,439,IQFOIL MASC.,European Championship 2023
5622,98,"TUNCER, ALI BERK / GALATASARAY",TUR,5Q,DNC (58),602,439,IQFOIL MASC.,European Championship 2023
5623,98,"TUNCER, ALI BERK / GALATASARAY",TUR,6Q,46,602,439,IQFOIL MASC.,European Championship 2023
5624,98,"TUNCER, ALI BERK / GALATASARAY",TUR,7Q,43,602,439,IQFOIL MASC.,European Championship 2023
5625,98,"TUNCER, ALI BERK / GALATASARAY",TUR,8Q,37,602,439,IQFOIL MASC.,European Championship 2023
5626,98,"TUNCER, ALI BERK / GALATASARAY",TUR,9F,44,602,439,IQFOIL MASC.,European Championship 2023
5627,98,"TUNCER, ALI BERK / GALATASARAY",TUR,10F,25,602,439,IQFOIL MASC.,European Championship 2023
5628,98,"TUNCER, ALI BERK / GALATASARAY",TUR,11F,43,602,439,IQFOIL MASC.,European Championship 2023
5629,98,"TUNCER, ALI BERK / GALATASARAY",TUR,12F,30,602,439,IQFOIL MASC.,European Championship 2023
5630,98,"TUNCER, ALI BERK / GALATASARAY",TUR,13F,30,602,439,IQFOIL MASC.,European Championship 2023
5631,98,"TUNCER, ALI BERK / GALATASARAY",TUR,14F,-52,602,439,IQFOIL MASC.,European Championship 2023
5637,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,1Q,-49,586,448,IQFOIL MASC.,European Championship 2023
5638,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,2Q,41,586,448,IQFOIL MASC.,European Championship 2023
5639,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,3Q,42,586,448,IQFOIL MASC.,European Championship 2023
5640,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,4Q,40,586,448,IQFOIL MASC.,European Championship 2023
5641,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,5Q,42,586,448,IQFOIL MASC.,European Championship 2023
5642,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,6Q,-46,586,448,IQFOIL MASC.,European Championship 2023
5643,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,7Q,42,586,448,IQFOIL MASC.,European Championship 2023
5644,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,8Q,41,586,448,IQFOIL MASC.,European Championship 2023
5645,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,9F,41,586,448,IQFOIL MASC.,European Championship 2023
5646,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,10F,41,586,448,IQFOIL MASC.,European Championship 2023
5647,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,11F,40,586,448,IQFOIL MASC.,European Championship 2023
5648,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,12F,37,586,448,IQFOIL MASC.,European Championship 2023
5649,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,13F,-43,586,448,IQFOIL MASC.,European Championship 2023
5650,99,"KALPOGIANNAKIS, ALEXANDROS /",GRE,14F,41,586,448,IQFOIL MASC.,European Championship 2023
5656,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,1Q,-51,591,449,IQFOIL MASC.,European Championship 2023
5657,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,2Q,-51,591,449,IQFOIL MASC.,European Championship 2023
5658,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,3Q,49,591,449,IQFOIL MASC.,European Championship 2023
5659,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,4Q,45,591,449,IQFOIL MASC.,European Championship 2023
5660,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,5Q,44,591,449,IQFOIL MASC.,European Championship 2023
5661,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,6Q,41,591,449,IQFOIL MASC.,European Championship 2023
5662,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,7Q,44,591,449,IQFOIL MASC.,European Championship 2023
5663,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,8Q,49,591,449,IQFOIL MASC.,European Championship 2023
5664,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,9F,38,591,449,IQFOIL MASC.,European Championship 2023
5665,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,10F,-40,591,449,IQFOIL MASC.,European Championship 2023
5666,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,11F,30,591,449,IQFOIL MASC.,European Championship 2023
5667,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,12F,38,591,449,IQFOIL MASC.,European Championship 2023
5668,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,13F,35,591,449,IQFOIL MASC.,European Championship 2023
5669,100,"ROOLAHT, ROMEK / ROMEK ROOLAHT",EST,14F,36,591,449,IQFOIL MASC.,European Championship 2023
5675,101,"DZINRIEKS, MARTINS",LAT,1Q,-51,626,474,IQFOIL MASC.,European Championship 2023
5676,101,"DZINRIEKS, MARTINS",LAT,2Q,44,626,474,IQFOIL MASC.,European Championship 2023
5677,101,"DZINRIEKS, MARTINS",LAT,3Q,-53,626,474,IQFOIL MASC.,European Championship 2023
5678,101,"DZINRIEKS, MARTINS",LAT,4Q,46,626,474,IQFOIL MASC.,European Championship 2023
5679,101,"DZINRIEKS, MARTINS",LAT,5Q,49,626,474,IQFOIL MASC.,European Championship 2023
5680,101,"DZINRIEKS, MARTINS",LAT,6Q,49,626,474,IQFOIL MASC.,European Championship 2023
5681,101,"DZINRIEKS, MARTINS",LAT,7Q,50,626,474,IQFOIL MASC.,European Championship 2023
5682,101,"DZINRIEKS, MARTINS",LAT,8Q,47,626,474,IQFOIL MASC.,European Championship 2023
5683,101,"DZINRIEKS, MARTINS",LAT,9F,34,626,474,IQFOIL MASC.,European Championship 2023
5684,101,"DZINRIEKS, MARTINS",LAT,10F,34,626,474,IQFOIL MASC.,European Championship 2023
5685,101,"DZINRIEKS, MARTINS",LAT,11F,-48,626,474,IQFOIL MASC.,European Championship 2023
5686,101,"DZINRIEKS, MARTINS",LAT,12F,36,626,474,IQFOIL MASC.,European Championship 2023
5687,101,"DZINRIEKS, MARTINS",LAT,13F,42,626,474,IQFOIL MASC.,European Championship 2023
5688,101,"DZINRIEKS, MARTINS",LAT,14F,43,626,474,IQFOIL MASC.,European Championship 2023
5694,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,1Q,45,637,481,IQFOIL MASC.,European Championship 2023
5695,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,2Q,-50,637,481,IQFOIL MASC.,European Championship 2023
5696,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,3Q,47,637,481,IQFOIL MASC.,European Championship 2023
5697,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,4Q,47,637,481,IQFOIL MASC.,European Championship 2023
5698,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,5Q,RET (58),637,481,IQFOIL MASC.,European Championship 2023
5699,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,6Q,50,637,481,IQFOIL MASC.,European Championship 2023
5700,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,7Q,48,637,481,IQFOIL MASC.,European Championship 2023
5701,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,8Q,46,637,481,IQFOIL MASC.,European Championship 2023
5702,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,9F,39,637,481,IQFOIL MASC.,European Championship 2023
5703,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,10F,43,637,481,IQFOIL MASC.,European Championship 2023
5704,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,11F,39,637,481,IQFOIL MASC.,European Championship 2023
5705,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,12F,40,637,481,IQFOIL MASC.,European Championship 2023
5706,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,13F,37,637,481,IQFOIL MASC.,European Championship 2023
5707,102,"CHARALAMPOUS, VASILIS / PARIMACH",CYP,14F,-48,637,481,IQFOIL MASC.,European Championship 2023
5713,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,1Q,22,662,488,IQFOIL MASC.,European Championship 2023
5714,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,2Q,11,662,488,IQFOIL MASC.,European Championship 2023
5715,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,3Q,24,662,488,IQFOIL MASC.,European Championship 2023
5716,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,4Q,25,662,488,IQFOIL MASC.,European Championship 2023
5717,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,5Q,DNC (58),662,488,IQFOIL MASC.,European Championship 2023
5718,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,6Q,DNC (58),662,488,IQFOIL MASC.,European Championship 2023
5719,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,7Q,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5720,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,8Q,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5721,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,9F,DNC (58),662,488,IQFOIL MASC.,European Championship 2023
5722,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,10F,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5723,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,11F,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5724,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,12F,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5725,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,13F,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5726,103,"ARNOUX, TOM / BANQUE POPULAIRE /",FRA,14F,DNC 58,662,488,IQFOIL MASC.,European Championship 2023
5732,104,"ERVIN, FRANK",EST,1Q,50,657,500,IQFOIL MASC.,European Championship 2023
5733,104,"ERVIN, FRANK",EST,2Q,47,657,500,IQFOIL MASC.,European Championship 2023
5734,104,"ERVIN, FRANK",EST,3Q,45,657,500,IQFOIL MASC.,European Championship 2023
5735,104,"ERVIN, FRANK",EST,4Q,47,657,500,IQFOIL MASC.,European Championship 2023
5736,104,"ERVIN, FRANK",EST,5Q,50,657,500,IQFOIL MASC.,European Championship 2023
5737,104,"ERVIN, FRANK",EST,6Q,51,657,500,IQFOIL MASC.,European Championship 2023
5738,104,"ERVIN, FRANK",EST,7Q,-52,657,500,IQFOIL MASC.,European Championship 2023
5739,104,"ERVIN, FRANK",EST,8Q,DNC (58),657,500,IQFOIL MASC.,European Championship 2023
5740,104,"ERVIN, FRANK",EST,9F,-47,657,500,IQFOIL MASC.,European Championship 2023
5741,104,"ERVIN, FRANK",EST,10F,42,657,500,IQFOIL MASC.,European Championship 2023
5742,104,"ERVIN, FRANK",EST,11F,44,657,500,IQFOIL MASC.,European Championship 2023
5743,104,"ERVIN, FRANK",EST,12F,46,657,500,IQFOIL MASC.,European Championship 2023
5744,104,"ERVIN, FRANK",EST,13F,45,657,500,IQFOIL MASC.,European Championship 2023
5745,104,"ERVIN, FRANK",EST,14F,33,657,500,IQFOIL MASC.,European Championship 2023
5751,105,"POULIQUEN, YUN / BANQUE",FRA,1Q,29,680,506,IQFOIL MASC.,European Championship 2023
5752,105,"POULIQUEN, YUN / BANQUE",FRA,2Q,20,680,506,IQFOIL MASC.,European Championship 2023
5753,105,"POULIQUEN, YUN / BANQUE",FRA,3Q,32,680,506,IQFOIL MASC.,European Championship 2023
5754,105,"POULIQUEN, YUN / BANQUE",FRA,4Q,19,680,506,IQFOIL MASC.,European Championship 2023
5755,105,"POULIQUEN, YUN / BANQUE",FRA,5Q,DNC (58),680,506,IQFOIL MASC.,European Championship 2023
5756,105,"POULIQUEN, YUN / BANQUE",FRA,6Q,DNC (58),680,506,IQFOIL MASC.,European Championship 2023
5757,105,"POULIQUEN, YUN / BANQUE",FRA,7Q,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5758,105,"POULIQUEN, YUN / BANQUE",FRA,8Q,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5759,105,"POULIQUEN, YUN / BANQUE",FRA,9F,DNC (58),680,506,IQFOIL MASC.,European Championship 2023
5760,105,"POULIQUEN, YUN / BANQUE",FRA,10F,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5761,105,"POULIQUEN, YUN / BANQUE",FRA,11F,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5762,105,"POULIQUEN, YUN / BANQUE",FRA,12F,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5763,105,"POULIQUEN, YUN / BANQUE",FRA,13F,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5764,105,"POULIQUEN, YUN / BANQUE",FRA,14F,DNC 58,680,506,IQFOIL MASC.,European Championship 2023
5770,106,"ZIMA, JAKUB",CZE,1Q,-54,666,513,IQFOIL MASC.,European Championship 2023
5771,106,"ZIMA, JAKUB",CZE,2Q,48,666,513,IQFOIL MASC.,European Championship 2023
5772,106,"ZIMA, JAKUB",CZE,3Q,-52,666,513,IQFOIL MASC.,European Championship 2023
5773,106,"ZIMA, JAKUB",CZE,4Q,48,666,513,IQFOIL MASC.,European Championship 2023
5774,106,"ZIMA, JAKUB",CZE,5Q,51,666,513,IQFOIL MASC.,European Championship 2023
5775,106,"ZIMA, JAKUB",CZE,6Q,49,666,513,IQFOIL MASC.,European Championship 2023
5776,106,"ZIMA, JAKUB",CZE,7Q,49,666,513,IQFOIL MASC.,European Championship 2023
5777,106,"ZIMA, JAKUB",CZE,8Q,45,666,513,IQFOIL MASC.,European Championship 2023
5778,106,"ZIMA, JAKUB",CZE,9F,43,666,513,IQFOIL MASC.,European Championship 2023
5779,106,"ZIMA, JAKUB",CZE,10F,46,666,513,IQFOIL MASC.,European Championship 2023
5780,106,"ZIMA, JAKUB",CZE,11F,-47,666,513,IQFOIL MASC.,European Championship 2023
5781,106,"ZIMA, JAKUB",CZE,12F,45,666,513,IQFOIL MASC.,European Championship 2023
5782,106,"ZIMA, JAKUB",CZE,13F,44,666,513,IQFOIL MASC.,European Championship 2023
5783,106,"ZIMA, JAKUB",CZE,14F,45,666,513,IQFOIL MASC.,European Championship 2023
5789,107,"PETER, THEO / PATRIK, STROCK,",AUT,1Q,-53,692,533,IQFOIL MASC.,European Championship 2023
5790,107,"PETER, THEO / PATRIK, STROCK,",AUT,2Q,-54,692,533,IQFOIL MASC.,European Championship 2023
5791,107,"PETER, THEO / PATRIK, STROCK,",AUT,3Q,51,692,533,IQFOIL MASC.,European Championship 2023
5792,107,"PETER, THEO / PATRIK, STROCK,",AUT,4Q,50,692,533,IQFOIL MASC.,European Championship 2023
5793,107,"PETER, THEO / PATRIK, STROCK,",AUT,5Q,48,692,533,IQFOIL MASC.,European Championship 2023
