Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Gil COHENNoam HOMRI ,,470,19,O,21,,156,132,European Championship 2022,9
,,Gil COHENNoam HOMRI ,,470,17,O,21,,156,132,European Championship 2022,10
,,Gil COHENNoam HOMRI ,,470,7,O,21,,156,132,European Championship 2022,11
,,Deniz CINARSimay ASLAN ,,470,5,G,22,,172,145,European Championship 2022,1
,,Deniz CINARSimay ASLAN ,,470,10,G,22,,172,145,European Championship 2022,2
,,Deniz CINARSimay ASLAN ,,470,11,G,22,,172,145,European Championship 2022,3
,,Deniz CINARSimay ASLAN ,,470,18,G,22,,172,145,European Championship 2022,4
,,Deniz CINARSimay ASLAN ,,470,9,G,22,,172,145,European Championship 2022,5
,,Deniz CINARSimay ASLAN ,,470,15,O,22,,172,145,European Championship 2022,6
,,Deniz CINARSimay ASLAN ,,470,10,O,22,,172,145,European Championship 2022,7
,,Deniz CINARSimay ASLAN ,,470,DNF(27),O,22,,172,145,European Championship 2022,8
,,Deniz CINARSimay ASLAN ,,470,24,O,22,,172,145,European Championship 2022,9
,,Deniz CINARSimay ASLAN ,,470,25,O,22,,172,145,European Championship 2022,10
,,Deniz CINARSimay ASLAN ,,470,18,O,22,,172,145,European Championship 2022,11
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,9,G,23,,187,160,European Championship 2022,1
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,9,G,23,,187,160,European Championship 2022,2
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,8,G,23,,187,160,European Championship 2022,3
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,BFD(27),G,23,,187,160,European Championship 2022,4
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,11,G,23,,187,160,European Championship 2022,5
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,24,O,23,,187,160,European Championship 2022,6
