Posição,Nome Competidor,ID Competidor,Nacionalidade,1,2,3,4,5,6,7,8,9,F,Q,10,11,12,13,14,15,16,17,1Q,2Q,3Q,4Q,5Q,6Q,7Q,8Q,9Q,SQ,10Q,11Q,12Q,13Q,14Q,15Q,16Q,17Q,18Q,19Q,20Q,SMQ,M/F5Q,Total,Nett
70,CHAPMAN PETERSEN,814,USA,30.0,27.0,19.0,20.0,3.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,37.0,10.0,21.0,(42.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,234.0,192.0,
70,JULIA GOMEZ ROA,2386,ESP,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,21.0,29.0,19.0,27.0,29.0,33.0,32.0,36.0,(48.0),,(37.2),12.0,22.0,27.0,35.0,27.0,(48.0),12.0,19.0,21.0,(48.0),-,-,582.2,401.0
70,DOMINIK LEWINSKI,1158,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,21.0,39.0,7.0,(41.0),38.0,34.0,37.0,5.0,(42.0),-,(17.0),12.0,7.0,7.0,(29.0),7.0,7.0,5.0,7.0,12.0,-,,-,374.0,245.0
71,VAL ERZEN,4958,SLO,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,29.0,27.0,29.0,23.0,(38.0),(60.0),25.0,30.0,28.0,-,(35.0),11.0,16.0,5.0,1.0,1.0,5.0,16.0,10.0,(33.0),-,,-,422.0,256.0
71,"KJELL HASCHEN, IVEN FROMM",2582,GER,(37.0),(37.0),(37.0),(37.0),(37.0),(37.0),(37.0),(37.0),(37.0),-,-,(47.0),(47.0),(47.0),(47.0),(47.0),(47.0),(47.0),(47.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,709.0,662.0
71,AIKATERINI DIVARI,52,GRE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(39.0),39.0,37.0,39.0,(43.0),30.0,34.0,34.0,27.0,,36.0,16.0,20.0,5.0,19.0,21.0,21.0,24.0,(26.0),(30.0),21.0,-,-,561.0,423.0
71,NING ZHAO,3734,CHN,35.0,32.0,29.0,23.0,(41.0),6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,17.0,8.0,13.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,233.0,192.0,
71,JOSEPHINE HEEGAARD,2341,DEN,12.0,31.0,31.0,42.0,42.0,27.0,3.0,19.0,2.0,-,-,(51.0),39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,299.0,248.0
72,FINLEY DICKINSON,1468,GBR,(32.0),10.0,21.0,17.0,29.0,32.0,-,-,-,-,-,-,-,-,-,-,-,-,-,19.0,25.0,22.0,20.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,227.0,195.0,
72,HARRY JOYNER,1814,AUS,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,23.0,25.0,(35.0),21.0,26.0,26.0,23.0,29.0,(35.0),-,(48.0),24.0,22.0,11.0,3.0,13.0,3.0,10.0,20.0,(60.0),-,,-,457.0,279.0
72,ASCENSION ROCA DE TOGORES BENABENT,399,ESP,23.0,35.0,30.0,44.0,17.0,(51.0),10.0,8.0,21.0,-,-,31.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,304.0,253.0
72,SAMANTHA COSTIN,4295,AUS,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,23.0,(31.0),17.0,25.0,(35.0),26.0,26.0,18.0,21.0,,19.0,13.0,26.0,17.0,23.0,27.0,(48.0),(48.0),48.0,48.0,48.0,-,-,587.0,425.0
73,JUNNA WATANABE,2424,JPN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,33.0,31.0,25.0,29.0,33.0,34.0,36.0,(43.0),31.0,,(38.0),19.0,27.0,22.0,(29.0),15.0,18.0,(35.0),20.0,23.0,29.0,-,-,570.0,425.0
73,SOPHIA MONTGOMERY,4542,THA,(34.0),41.0,36.0,32.0,24.0,36.0,19.0,14.0,13.0,-,-,26.0,31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,306.0,265.0
73,MINHAI YANG,3506,CHN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,29.0,23.0,23.0,41.0,42.0,(60.0),40.0,43.0,(49.0),-,(21.0),4.0,2.0,3.0,1.0,1.0,21.0,(25.0),19.0,2.0,-,,-,449.0,294.0
73,ENRIQUE ARATHOON,1316,ESA,16.0,12.0,29.0,(52.0),31.0,21.0,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0,21.0,29.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,251.0,199.0,
74,DANIELA RIVERA,1037,VEN,44.0,32.0,30.0,20.0,36.0,30.0,30.0,39.0,25.0,-,-,12.0,15.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,313.0,269.0
74,SEBASTIAN SCHARER,4416,SUI,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,19.0,(41.0),19.0,11.0,41.0,32.0,32.0,(60.0),38.0,-,8.0,9.0,(60.0),19.0,3.0,(41.0),35.0,1.0,18.0,14.0,-,,-,501.0,299.0
74,BRUNO FONTES,674,BRA,32.0,(36.0),22.0,13.0,27.0,14.0,-,-,-,-,-,-,-,-,-,-,-,-,-,21.0,11.0,27.0,33.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,236.0,200.0,
74,LORENA ABICHT,2869,AUT,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,31.0,9.0,33.0,13.0,(37.0),35.0,(43.0),35.0,30.0,,30.0,28.0,34.0,25.0,(41.0),21.0,19.0,32.0,(35.0),26.0,25.0,-,-,582.0,426.0
75,ANDREAS CARIOLOU,238,CYP,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,21.0,17.0,25.0,33.0,(35.0),31.0,31.0,34.0,(37.0),-,14.0,21.0,11.0,13.0,11.0,17.0,5.0,(23.0),16.0,(30.0),-,,-,425.0,300.0
75,MANON BERGER,3053,SUI,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,34.0,(47.0),23.0,29.0,37.0,28.0,33.0,(41.0),36.0,,32.0,18.0,(38.0),18.0,(37.0),23.0,23.0,36.0,21.0,18.0,17.0,-,-,589.0,426.0
75,ALINA SHAPOVALOVA,160,UKR,34.0,44.0,33.0,(52.0),28.0,32.0,32.0,34.0,3.0,-,-,23.0,9.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,324.0,272.0
75,BRUNO GASPIC,676,CRO,20.0,19.0,22.0,13.0,(52.0),21.0,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,19.0,25.0,31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,253.0,201.0,
76,AMBAR PAPAZIAN,182,FRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,23.0,(45.0),35.0,25.0,29.0,31.0,29.0,20.0,(36.0),,33.0,31.0,24.0,21.0,25.0,1.0,30.0,22.0,(48.0),(48.0),48.0,-,-,604.0,427.0
76,CHARLIE DIXON,817,GBR,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(35.0),29.0,11.0,5.0,24.0,28.0,30.0,26.0,(33.0),-,32.0,(45.0),(60.0),7.0,33.0,29.0,1.0,9.0,8.0,31.0,-,,-,476.0,303.0
76,YUMIKO TOMBE,5243,JPN,46.0,37.0,41.0,44.0,26.0,9.0,8.0,36.0,29.0,-,-,25.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,329.0,283.0
76,PHILIP WALKENBACH,3992,GER,8.0,31.0,30.0,(44.0),33.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,38.0,9.0,1.0,18.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,247.0,203.0,
77,MICHAEL LEIGH,3448,CAN,27.0,27.0,20.0,27.0,17.0,15.0,-,-,-,-,-,-,-,-,-,-,-,-,-,25.0,(38.0),20.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,241.0,203.0,
77,DAVID DRDA,1052,CZE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,27.0,25.0,29.0,21.0,(36.0),27.0,28.0,(30.0),27.0,-,(45.0),22.0,17.0,27.0,17.0,9.0,(41.0),7.0,11.0,11.0,-,,-,457.0,305.0
77,BRUNA MARTINELLI CESARIO DE MELLO,670,BRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(49.0),39.0,37.0,41.0,15.0,28.0,35.0,(48.0),48.0,,32.0,24.0,28.0,(34.0),23.0,17.0,(33.0),30.0,29.0,27.0,30.0,-,-,647.0,483.0
77,CRISTINA CASTELLANOS,977,GUA,49.0,42.0,40.0,38.0,42.0,18.0,31.0,21.0,9.0,-,-,13.0,32.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,335.0,286.0
78,GIACOMO MUSONE,1657,ITA,34.0,13.0,25.0,(52.0),29.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,15.0,26.0,17.0,16.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,262.0,210.0,
78,DAVIS MAZAIS,1065,LAT,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,17.0,21.0,27.0,(41.0),40.0,(60.0),38.0,27.0,29.0,-,(60.0),8.0,4.0,23.0,9.0,5.0,(41.0),28.0,22.0,16.0,-,,-,516.0,314.0
78,MARIA JOSE PONCEL MAURIN,3122,CHI,37.0,34.0,37.0,35.0,40.0,26.0,29.0,41.0,18.0,-,-,18.0,12.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,327.0,286.0
78,MARSHA  BINTE SHAHRIN,3210,SGP,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,39.0,(47.0),39.0,31.0,19.0,36.0,(40.0),33.0,38.0,,38.0,(39.0),(36.0),26.0,31.0,17.0,28.0,26.0,36.0,28.0,18.0,-,-,645.0,483.0
79,INES GMATI,1990,TUN,40.0,42.0,43.0,42.0,16.0,23.0,25.0,22.0,26.0,-,-,27.0,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,330.0,287.0
79,KENSEI IKEDA,2543,JPN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,11.0,19.0,21.0,(41.0),32.0,32.0,(34.0),33.0,18.0,-,19.0,(32.0),(41.0),11.0,23.0,15.0,15.0,22.0,25.0,18.0,-,,-,462.0,314.0
79,ALEKSANDRA WASIEWICZ,98,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,33.0,35.0,25.0,29.0,(37.0),35.0,37.0,(48.0),37.0,,36.0,30.0,23.0,32.0,29.0,(39.0),(41.0),23.0,34.0,17.0,38.0,-,-,658.0,493.0
79,FILLAH KARIM,1466,CAN,24.0,31.0,26.0,19.0,36.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,(41.0),29.0,15.0,17.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,263.0,222.0,
80,SANDRA LULIC,4318,CRO,48.0,23.0,20.0,25.0,41.0,(51.0),9.0,23.0,34.0,-,-,28.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,339.0,288.0
80,POLA WAWRZYNIAK,4052,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,41.0,(43.0),43.0,35.0,33.0,41.0,42.0,(45.0),37.0,,41.0,(33.0),18.0,16.0,27.0,29.0,25.0,31.0,16.0,(32.0),24.0,-,-,652.0,499.0
80,ROMEK ROOLAHT,4211,EST,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,25.0,25.0,33.0,21.0,(37.0),34.0,33.0,(36.0),34.0,-,18.0,13.0,18.0,17.0,(21.0),9.0,(25.0),14.0,15.0,13.0,-,,-,441.0,322.0
80,RYAN ANDERSON,4255,CAN,18.0,24.0,33.0,32.0,27.0,14.0,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,4.0,(52.0),44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,278.0,226.0,
81,MALCOLM LAMPHERE,3029,USA,25.0,21.0,34.0,(52.0),36.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,34.0,14.0,13.0,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,281.0,229.0,
81,ROBERT KUBIN,4172,SVK,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,17.0,21.0,19.0,25.0,(60.0),(60.0),39.0,34.0,39.0,-,22.0,15.0,15.0,17.0,15.0,23.0,11.0,(40.0),17.0,(29.0),-,,-,518.0,329.0
81,DELFINA DALLI,1082,ARG,50.0,40.0,43.0,37.0,43.0,22.0,17.0,13.0,32.0,-,-,19.0,(26.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,342.0,292.0
81,SOFIE HAMMEKEN,4532,DEN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(41.0),33.0,21.0,37.0,(43.0),30.0,38.0,35.0,35.0,,37.0,35.0,35.0,30.0,9.0,(39.0),32.0,34.0,25.0,(40.0),34.0,-,-,663.0,500.0
82,SOFIA HAMALAINEN,4528,FIN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,31.0,37.0,(43.0),(49.0),37.0,19.0,30.0,24.0,30.0,,31.0,25.0,40.0,(48.0),31.0,31.0,39.0,41.0,(44.0),35.0,37.0,-,-,702.0,518.0
82,GESA PAPENTHIN,1651,GER,11.0,38.0,27.0,36.0,39.0,38.0,33.0,30.0,39.0,-,-,20.0,21.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,332.0,293.0
82,BORIS SHAW,622,GBR,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,23.0,19.0,17.0,(41.0),39.0,(42.0),41.0,31.0,33.0,-,10.0,(39.0),(43.0),19.0,25.0,11.0,11.0,30.0,6.0,21.0,-,,-,501.0,336.0
82,CAMPBELL PATTON,710,BER,23.0,31.0,26.0,26.0,25.0,(39.0),-,-,-,-,-,-,-,-,-,-,-,-,-,27.0,36.0,30.0,8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,271.0,232.0,
83,IGOR LEWINSKI,1976,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,25.0,5.0,27.0,27.0,(49.0),35.0,27.0,(51.0),47.0,-,6.0,18.0,(35.0),9.0,15.0,(35.0),33.0,34.0,14.0,17.0,-,,-,509.0,339.0
83,AGUSTINA JORDAN,43,CHI,(52.0),41.0,39.0,45.0,37.0,15.0,23.0,32.0,14.0,-,-,32.0,20.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350.0,298.0
83,CHIARA  FERRETTI,848,ARG,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,37.0,33.0,37.0,(39.0),31.0,37.0,(40.0),37.0,39.0,,37.0,29.0,(48.0),28.0,39.0,(49.0),27.0,28.0,17.0,34.0,31.0,-,-,697.0,521.0
83,ONDREJ TEPLY,3823,CZE,21.0,22.0,17.0,29.0,(52.0),31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,24.0,20.0,43.0,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,286.0,234.0,
84,OKYANUS ARIKAN,3795,TUR,5.0,39.0,33.0,18.0,44.0,29.0,27.0,43.0,27.0,-,-,40.0,43.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,348.0,304.0
84,TOMASZ ROMANOWSKI,4895,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,39.0,25.0,29.0,21.0,(46.0),39.0,38.0,(46.0),43.0,-,23.0,19.0,9.0,11.0,7.0,17.0,13.0,(24.0),(29.0),20.0,-,,-,498.0,353.0
84,ELENA SANDERA,1238,SUI,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,37.0,43.0,29.0,33.0,21.0,32.0,(48.0),(48.0),22.0,,48.0,37.0,37.0,(48.0),25.0,(49.0),48.0,15.0,40.0,48.0,15.0,-,-,723.0,530.0
84,HARUTO KURODA,1822,JPN,(46.0),12.0,39.0,7.0,32.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,39.0,22.0,33.0,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,283.0,237.0,
85,THOMAS BROUCKE,4758,BEL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,15.0,15.0,23.0,41.0,(45.0),41.0,(43.0),41.0,31.0,-,(29.0),26.0,24.0,23.0,13.0,19.0,9.0,27.0,(47.0),7.0,-,,-,519.0,355.0
85,ENRICHETTA BETTINI FLEITAS,1313,ESP,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,41.0,43.0,35.0,39.0,45.0,39.0,(47.0),(46.0),42.0,,45.0,27.0,33.0,33.0,(39.0),(35.0),24.0,27.0,33.0,31.0,11.0,-,-,715.0,548.0
85,LIAM BRUCE,2785,CAN,21.0,38.0,15.0,24.0,30.0,7.0,-,-,-,-,-,-,-,-,-,-,-,-,-,(48.0),27.0,41.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,285.0,237.0,
85,AMELIE ELSTNER,185,GER,21.0,45.0,25.0,26.0,46.0,25.0,28.0,33.0,33.0,-,-,35.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,352.0,306.0
86,HANNA KOBA,1785,SWE,38.0,34.0,38.0,43.0,38.0,19.0,26.0,20.0,42.0,-,-,22.0,40.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,360.0,317.0
86,LING YEUNG AU,2830,HKG,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,29.0,27.0,21.0,15.0,35.0,40.0,(42.0),35.0,(44.0),-,24.0,(50.0),27.0,25.0,21.0,3.0,3.0,18.0,(41.0),37.0,-,,-,537.0,360.0
86,MIKI YAMABE,3483,JPN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(43.0),(41.0),33.0,37.0,41.0,39.0,41.0,32.0,39.0,,40.0,36.0,(41.0),(48.0),33.0,37.0,34.0,37.0,31.0,36.0,27.0,-,-,746.0,573.0
86,WILHELM KARK,5126,SWE,24.0,18.0,27.0,30.0,18.0,20.0,-,-,-,-,-,-,-,-,-,-,-,-,-,40.0,34.0,(52.0),28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,291.0,239.0,
87,KAREL LAVICKY,2476,CZE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(37.0),31.0,23.0,23.0,37.0,37.0,(42.0),23.0,28.0,-,28.0,30.0,(60.0),(33.0),19.0,13.0,9.0,20.0,30.0,27.0,-,,-,550.0,378.0
87,SOFIIA NAUMENKO,4536,UKR,35.0,29.0,42.0,27.0,35.0,33.0,38.0,28.0,30.0,-,-,30.0,(51.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,378.0,327.0
87,ATICHA HOMRARUEN,409,THA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,41.0,37.0,35.0,(43.0),27.0,38.0,(43.0),36.0,40.0,,39.0,38.0,31.0,(48.0),35.0,35.0,(40.0),39.0,39.0,39.0,39.0,-,-,762.0,588.0
87,SAM KING,4287,AUS,20.0,29.0,27.0,26.0,(36.0),19.0,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,33.0,32.0,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,280.0,244.0,
88,ALFRED TANG DIXEN,145,DEN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,31.0,31.0,27.0,41.0,42.0,(43.0),40.0,36.0,(46.0),-,12.0,10.0,30.0,9.0,11.0,(41.0),27.0,19.0,(46.0),19.0,-,,-,561.0,385.0
88,GEORGIOS PAPADAKOS,1644,GRE,12.0,20.0,16.0,(52.0),27.0,19.0,-,-,-,-,-,-,-,-,-,-,-,-,-,32.0,37.0,52.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,302.0,250.0,
88,ISABEL BUSCH,2008,ARG,37.0,43.0,45.0,41.0,44.0,20.0,44.0,17.0,35.0,-,-,41.0,8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,375.0,330.0
88,FIANNE VAN DEN BRULE,1456,NED,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,43.0,39.0,(49.0),(49.0),49.0,37.0,39.0,48.0,48.0,,48.0,32.0,29.0,29.0,(41.0),25.0,29.0,(40.0),30.0,29.0,36.0,-,-,769.0,590.0
89,DIMITRIS PAPADIMITRIOU,1134,GRE,19.0,14.0,28.0,42.0,17.0,31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,28.0,45.0,(46.0),26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,296.0,250.0,
89,VIDAR NYSTROM,5037,SWE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,15.0,17.0,29.0,23.0,(56.0),51.0,(52.0),48.0,49.0,-,20.0,23.0,20.0,15.0,(31.0),27.0,19.0,(60.0),24.0,25.0,-,,-,604.0,405.0
89,LINDA DOKOUPILOVA,2817,CZE,47.0,46.0,49.0,47.0,15.0,16.0,(51.0),29.0,37.0,-,-,44.0,5.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,386.0,335.0
89,MEGUMI ISEDA (SEGAWA),3411,JPN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,37.0,33.0,39.0,41.0,39.0,(48.0),4740.0,(48.0),4240.0,,4540.0,34.0,30.0,(48.0),33.0,33.0,(38.0),38.0,37.0,37.0,35.0,-,-,783.2,601.2
90,B  LINDSAY,428,USA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(47.0),(45.0),41.0,41.0,43.0,41.0,45.0,37.0,42.0,,42.0,(48.0),39.0,(48.0),43.0,45.0,42.0,44.0,42.0,41.0,32.0,-,-,848.0,660.0
90,AKSEL HAAVA,63,EST,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,33.0,41.0,33.0,29.0,(44.0),35.0,41.0,33.0,(42.0),-,33.0,31.0,(34.0),29.0,25.0,15.0,23.0,(46.0),12.0,5.0,-,,-,584.0,418.0
90,MICHAEL COMPTON,3443,AUS,15.0,32.0,23.0,15.0,22.0,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,35.0,43.0,(44.0),39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,298.0,254.0,
90,HONOKA MIURA,1914,JPN,26.0,44.0,46.0,41.0,41.0,40.0,35.0,40.0,31.0,-,-,36.0,14.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394.0,348.0
91,SOPHIA MORGAN,4543,FIJ,42.0,48.0,46.0,40.0,43.0,34.0,34.0,27.0,36.0,-,-,37.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,425.0,377.0
91,NIKOLA  GIRKE,3706,CAN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(45.0),41.0,45.0,43.0,45.0,(48.0),44.0,42.0,38.0,,44.0,40.0,42.0,(48.0),(49.0),41.0,31.0,43.0,41.0,42.0,40.0,-,-,852.0,662.0
91,PAUL  NAPOLEONE,3904,FRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,29.0,17.0,27.0,27.0,(51.0),(55.0),36.0,38.0,41.0,-,(60.0),38.0,29.0,17.0,33.0,19.0,21.0,31.0,(42.0),24.0,-,,-,635.0,427.0
91,NORMAN STRUTHERS,3763,CAN,40.0,38.0,22.0,23.0,19.0,26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,16.0,35.0,36.0,(41.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,296.0,255.0,
92,SARA SZENTIVANYI,4342,HUN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(43.0),35.0,41.0,37.0,41.0,40.0,42.0,34.0,41.0,,(43.0),41.0,(48.0),48.0,(49.0),41.0,43.0,45.0,43.0,43.0,48.0,-,-,846.0,663.0
92,JULES CHANTREL,2378,FRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,31.0,23.0,31.0,19.0,47.0,36.0,50.0,(53.0),(51.0),-,26.0,25.0,19.0,15.0,13.0,17.0,41.0,36.0,(45.0),(60.0),-,,-,638.0,429.0
92,KLARA HIMMELOVA,2588,CZE,34.0,45.0,44.0,45.0,45.0,42.0,37.0,42.0,38.0,-,-,34.0,26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,432.0,387.0
92,SEBASTIAN KEMPE,4408,BER,34.0,28.0,6.0,18.0,40.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,36.0,32.0,24.0,(52.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.0,256.0,
93,TALIA HAMLIN,4671,JPN,43.0,50.0,45.0,40.0,38.0,37.0,43.0,31.0,40.0,-,-,39.0,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,442.0,392.0
93,LEO BOUCHER,2750,USA,9.0,28.0,27.0,15.0,(52.0),20.0,-,-,-,-,-,-,-,-,-,-,-,-,-,43.0,40.0,34.0,40.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.0,256.0,
93,REBECCA HELLER,4113,CAN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(49.0),45.0,43.0,45.0,45.0,40.0,(46.0),44.0,41.0,,42.0,42.0,(48.0),48.0,43.0,(49.0),37.0,42.0,38.0,38.0,48.0,-,-,873.0,681.0
