Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Lymington Town Sailing Club,,Ilca 6,(30),O,20,,165,135,Semaine Olympique Francaise De Voile 2023,9
,,Lymington Town Sailing Club,,Ilca 6,25,O,20,,165,135,Semaine Olympique Francaise De Voile 2023,10
,,KBL,,Ilca 6,11,G,21,,171,135,Semaine Olympique Francaise De Voile 2023,1
,,KBL,,Ilca 6,3,G,21,,171,135,Semaine Olympique Francaise De Voile 2023,2
,,KBL,,Ilca 6,6,G,21,,171,135,Semaine Olympique Francaise De Voile 2023,3
,,KBL,,Ilca 6,(36),G,21,,171,135,Semaine Olympique Francaise De Voile 2023,4
,,KBL,,Ilca 6,10,G,21,,171,135,Semaine Olympique Francaise De Voile 2023,5
,,KBL,,Ilca 6,2,G,21,,171,135,Semaine Olympique Francaise De Voile 2023,6
,,KBL,,Ilca 6,7,O,21,,171,135,Semaine Olympique Francaise De Voile 2023,7
,,KBL,,Ilca 6,35,O,21,,171,135,Semaine Olympique Francaise De Voile 2023,8
,,KBL,,Ilca 6,31,O,21,,171,135,Semaine Olympique Francaise De Voile 2023,9
,,KBL,,Ilca 6,30,O,21,,171,135,Semaine Olympique Francaise De Voile 2023,10
,,,,Ilca 6,1,G,22,,188,140,Semaine Olympique Francaise De Voile 2023,1
,,,,Ilca 6,8,G,22,,188,140,Semaine Olympique Francaise De Voile 2023,2
,,,,Ilca 6,1,G,22,,188,140,Semaine Olympique Francaise De Voile 2023,3
,,,,Ilca 6,BFD(48),G,22,,188,140,Semaine Olympique Francaise De Voile 2023,4
,,,,Ilca 6,27,G,22,,188,140,Semaine Olympique Francaise De Voile 2023,5
,,,,Ilca 6,33,G,22,,188,140,Semaine Olympique Francaise De Voile 2023,6
,,,,Ilca 6,4,O,22,,188,140,Semaine Olympique Francaise De Voile 2023,7
,,,,Ilca 6,9,O,22,,188,140,Semaine Olympique Francaise De Voile 2023,8
,,,,Ilca 6,20,O,22,,188,140,Semaine Olympique Francaise De Voile 2023,9
,,,,Ilca 6,37,O,22,,188,140,Semaine Olympique Francaise De Voile 2023,10
,,RFBYC,,Ilca 6,14,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,1
,,RFBYC,,Ilca 6,20,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,2
,,RFBYC,,Ilca 6,16,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,3
,,RFBYC,,Ilca 6,15,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,4
,,RFBYC,,Ilca 6,14,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,5
,,RFBYC,,Ilca 6,17,G,23,,185,149,Semaine Olympique Francaise De Voile 2023,6
,,RFBYC,,Ilca 6,11,O,23,,185,149,Semaine Olympique Francaise De Voile 2023,7
,,RFBYC,,Ilca 6,27,O,23,,185,149,Semaine Olympique Francaise De Voile 2023,8
,,RFBYC,,Ilca 6,(36),O,23,,185,149,Semaine Olympique Francaise De Voile 2023,9
,,RFBYC,,Ilca 6,15,O,23,,185,149,Semaine Olympique Francaise De Voile 2023,10
,,SNO NANTES,,Ilca 6,3,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,1
,,SNO NANTES,,Ilca 6,6,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,2
,,SNO NANTES,,Ilca 6,3,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,3
,,SNO NANTES,,Ilca 6,33,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,4
,,SNO NANTES,,Ilca 6,17,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,5
,,SNO NANTES,,Ilca 6,13,G,24,,196,152,Semaine Olympique Francaise De Voile 2023,6
,,SNO NANTES,,Ilca 6,34,O,24,,196,152,Semaine Olympique Francaise De Voile 2023,7
,,SNO NANTES,,Ilca 6,(44),O,24,,196,152,Semaine Olympique Francaise De Voile 2023,8
,,SNO NANTES,,Ilca 6,14,O,24,,196,152,Semaine Olympique Francaise De Voile 2023,9
,,SNO NANTES,,Ilca 6,29,O,24,,196,152,Semaine Olympique Francaise De Voile 2023,10
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,10,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,1
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,15,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,2
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,7,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,3
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,30,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,4
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,20,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,5
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,8,G,25,,199,157,Semaine Olympique Francaise De Voile 2023,6
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,5,O,25,,199,157,Semaine Olympique Francaise De Voile 2023,7
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,28,O,25,,199,157,Semaine Olympique Francaise De Voile 2023,8
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,(42),O,25,,199,157,Semaine Olympique Francaise De Voile 2023,9
